transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN000365,M30932,978-1-4788-9377-6,2025-08-27,2025-09-21,BR012
TXN000366,M30885,978-1-244-10667-3,2024-09-17,2024-09-27,BR008
TXN000367,M75191,,2025-10-21,2025-10-29,  BR007 
TXN000368,M38199,978-1-230-46184-7,2025-01-30,2025-02-19,BR001
TXN000369,M95755,978-0-590-84194-8,18/01/2026,,BR009
TXN000370,M24089,978-0-629-42066-3,2026-03-23,2026-04-05,BR012
TXN000371,M57964,,2025-08-19,2025-08-26,BR001
TXN000372,M57516,978-1-334-48571-8,2025-10-25,2025-11-19,BR007
TXN000373,M82070,978-1-176-47501-4,2026-04-09,2026-04-22,BR003
TXN000374,M58915,978-0-220-08484-4,2025-10-03,2025-10-28,BR009
TXN000375,M28909,978-0-213-05428-1,2026-02-25,2026-02-27,BR007
TXN000376,M15100,978-1-5289-8606-9,2025-07-05,2025-07-20,BR013
TXN000377,M29521,978-0-02-881520-6,19/10/2025,2025-11-08,BR003
TXN000378,M51750,978-0-226-67941-9,2026-05-18,2026-06-14,BR010
TXN000379,M76809,978-0-935311-01-3,2025-02-14,2025-02-15,BR005
TXN000380,M58281,978-0-666-84590-0,2024-12-30,2025-01-25,BR007
TXN000381,M92478,,2025-08-13,2025-09-03,BR008
TXN000382,M85821,978-1-9782-9221-5,2026-04-15,2026-05-02,BR010
TXN000383,M92447,978-0-8156-0542-3,2024-07-05,2024-07-13,BR003
TXN000384,M14138,978-1-121-82097-5,2024-09-10,,BR004
TXN000385,M51116,978-1-5292-6769-3,2025-05-31,2025-06-17,BR012
TXN000386,M90147,978-1-884578-31-1,2024-08-22,2024-08-29,BR012
TXN000387,M83516,978-1-4598-2437-9,2026-04-09,2026-04-15,BR009
TXN000388,M70249,978-1-4730-5777-7,2026-06-16,2026-07-11,BR009
TXN000389,M99226,978-0-9559636-3-6,2025-11-21,2025-11-29,BR010
TXN000390,M46569,978-0-14-448896-4,2026-04-29,2026-05-22,BR005
TXN000391,M37168,978-1-4940-3951-6,2025-04-07,2025-04-25,BR006
TXN000392,M45842,978-0-19-978565-0,01/07/2025,2025-07-30,BR011
TXN000393,M61712,978-0-9549305-9-2,2025-03-04,,BR005
TXN000394,M20358,978-0-08-616479-7,2026-02-24,2026-03-12,BR011
TXN000395,M38047,978-1-57208-024-9,2025-09-12,2025-10-05,BR005
TXN000396,M45601,978-1-4512-5622-2,2026-02-28,2026-03-22,BR004
TXN000397,M79604,978-0-599-89897-4,08/09/2024,2024-09-19,BR001
TXN000398,M71918,978-1-153-98854-4,2025-05-25,2025-06-24,BR001
TXN000399,M30701,978-1-214-34869-0,01/14/2025,2025-02-08,BR008
TXN000400,M47649,978-1-5184-8947-1,08/20/2025,2025-09-10,BR015
TXN000401,M85252,978-0-89092-753-3,2026-05-20,2026-06-03,BR015
TXN000402,M33040,978-1-77590-175-4,2024-07-10,2024-07-26,BR014
TXN000403,M34420,978-1-04-886932-3,2025-07-19,,BR015
TXN000404,M49110,978-0-230-24102-2,2025-10-23,2025-11-02,  BR015 
TXN000405,M69552,978-0-534-03883-0,2024-07-21,2024-07-26,BR009
TXN000406,,978-1-371-12229-4,2026-02-06,2026-02-12,BR013
TXN000407,M70150,978-1-970581-62-1,2026-04-02,2026-04-28,BR001
TXN000408,M48669,978-1-76832-102-6,2025-07-28,2025-08-18,BR003
TXN000409,M63148,978-0-331-71479-1,2025-12-18,,BR006
TXN000410,,978-0-430-75366-0,2024-10-29,2024-11-06,BR008
TXN000411,M10895,978-0-678-21417-6,2025-10-07,2025-10-18,BR008
TXN000412,M49576,978-1-247-99443-7,2026-03-22,2026-04-03,BR001
TXN000413,M40972,978-0-86125-904-5,2025-01-07,2025-01-20,BR008
TXN000414,M99925,978-0-01-922095-8,2024-09-08,2024-10-08,  BR012 
TXN000415,M48671,978-0-469-21821-5,2025-09-24,2025-10-10,BR004
TXN000416,M30078,978-1-75842-768-4,2025-04-10,2025-04-28,BR006
TXN000417,M71712,978-0-507-62839-6,2025-08-10,2025-09-04,BR013
TXN000418,M88094,978-1-5273-5435-7,2025-01-31,2025-02-23,BR009
TXN000419,M57419,978-0-477-96605-4,2024-10-20,,BR002
TXN000420,M81781,978-1-84466-345-3,2025-08-17,2025-08-23,BR010
TXN000421,M53007,978-0-88426-723-2,06/04/2025,2025-06-27,BR002
TXN000422,M86434,978-1-67719-288-5,2024-12-31,2025-01-15,BR008
TXN000423,M27294,978-1-70217-047-5,2024-09-30,,BR010
TXN000424,M70604,978-1-302-61840-7,2025-04-30,,BR012
TXN000425,M43352,978-1-82394-840-3,2025-02-18,,BR010
TXN000426,M65534,978-1-4520-8814-3,2025-05-26,2025-06-25,BR009
TXN000427,M19046,978-0-05-221442-6,2024-10-02,2024-10-08,BR001
TXN000428,M27750,978-0-16-316037-7,2024-07-10,2024-07-23,BR006
TXN000429,M68790,978-1-67162-172-5,2024-10-31,,  BR007 
TXN000430,M96742,978-1-63378-613-4,2025-08-06,2025-08-10,BR011
TXN000431,M33392,978-0-02-248248-0,2025-04-07,2025-04-15,BR009
TXN000432,M10455,978-0-7066-1875-4,2025-05-02,2025-05-20,BR008
TXN000433,M65591,978-1-166-90632-0,2026-06-24,2026-06-29,BR004
TXN000434,M46129,978-1-83890-309-1,2024-07-31,2024-08-14,BR001
TXN000435,M90599,978-1-280-98851-6,2024-07-09,2024-07-13,BR004
TXN000436,M87849,,2024-07-05,2024-08-02,BR010
TXN000437,M16380,978-0-15-869380-4,2025-08-27,2025-09-14,BR007
TXN000438,M38477,978-0-651-77739-1,2024-07-18,2024-07-28,BR003
TXN000439,M40692,978-1-4303-2977-0,2026-03-27,2026-04-21,BR006
TXN000440,M98150,978-1-65775-809-4,2026-03-22,2026-04-13,BR005
TXN000441,M78321,978-0-14-599670-3,2026-01-12,,BR005
TXN000442,M87550,978-1-03-824073-6,2025-07-08,2025-07-26,BR011
TXN000443,M74962,,2024-07-05,2024-07-27,BR006
TXN000444,M59958,978-0-9886182-0-6,2024-12-27,2025-01-01,BR012
TXN000445,M49306,978-0-85830-684-4,2024-06-30,2024-07-08,BR008
TXN000446,M49418,978-1-69081-974-5,2026-05-09,2026-05-11,BR013
TXN000447,M83713,978-0-06-239459-0,2025-05-29,2025-06-11,BR009
TXN000448,M41831,978-1-274-10254-6,2024-10-20,,BR011
TXN000449,M68954,978-0-348-64518-7,2026-06-10,2026-06-17,BR009
TXN000450,M16755,978-0-946654-97-0,2026-03-24,,BR010
TXN000451,M19539,978-0-05-695625-4,2025-12-20,2025-12-27,BR012
TXN000452,M72835,978-0-8429-0696-8,2025-10-03,2025-10-04,BR005
TXN000453,M37762,978-0-9525690-4-6,2026-01-25,2026-02-10,BR012
TXN000454,M41797,978-0-10-314217-3,2025-10-22,2025-11-09,BR007
TXN000455,M52154,978-0-693-48540-7,2025-10-01,2025-10-13,BR008
TXN000456,M50425,978-1-55418-925-0,2024-08-06,2024-08-10,BR015
TXN000457,M71537,978-1-68446-794-5,2026-01-03,2026-01-14,BR015
TXN000458,M64254,,2024-11-16,2024-11-21,BR014
TXN000459,M12125,978-0-497-79572-6,2025-05-28,2025-06-07,BR010
TXN000460,M29976,978-1-64915-795-9,2024-08-13,2024-08-21,BR007
TXN000461,M75444,978-1-5337-5656-5,2026-03-19,2026-04-04,BR005
TXN000462,M94108,978-0-948036-95-8,2024-08-14,2024-08-26,BR003
TXN000463,M32185,978-0-642-66331-3,2026-01-09,2026-02-07,BR008
TXN000464,M81058,978-1-56693-801-3,2025-08-21,,BR009
TXN000465,M19742,978-0-10-016761-2,2024-11-01,,  BR013 
TXN000466,M28021,978-1-62159-183-2,2024-10-29,2024-10-30,BR002
TXN000467,M38668,978-0-687-71569-5,2026-03-30,2026-04-21,  BR001 
TXN000468,M90808,978-0-476-79007-0,2025-09-04,,BR001
TXN000469,M82305,978-0-690-03432-5,2025-04-02,2025-04-20,BR009
TXN000470,M47576,,2025-10-16,2025-10-30,BR014
TXN000471,M33496,978-1-174-22438-6,2024-10-30,2024-11-06,BR009
TXN000472,M91235,978-0-88740-223-4,2025-03-24,2025-03-27,BR005
TXN000473,M58896,978-1-358-18217-4,2024-08-19,2024-09-11,BR010
TXN000474,M39603,978-1-100-21946-2,2026-03-14,2026-04-04,BR011
TXN000475,M14152,978-0-597-17717-0,2025-11-21,2025-11-23,BR007
TXN000476,M93459,,06/13/2026,,  BR003 
TXN000477,M66873,978-0-417-28207-7,2026-06-25,2026-06-29,BR010
TXN000478,M79226,978-1-81554-203-9,08/12/2024,2024-09-04,BR004
TXN000479,M84289,978-1-4171-5454-8,07/01/2024,,BR015
TXN000480,M46749,978-0-89224-006-7,2026-01-20,,BR011
TXN000481,M51220,,2026-04-15,2026-05-10,BR004
TXN000482,M62205,978-0-226-67941-9,2025-05-28,2025-06-16,BR003
TXN000483,M61007,978-0-7698-7622-1,10/06/2024,2024-10-30,BR006
TXN000484,M28343,978-0-12-447174-0,2025-10-27,2025-11-08,BR009
TXN000485,M17038,978-0-379-71669-6,2026-02-28,,BR014
TXN000486,M89320,978-0-318-43413-1,2025-11-19,2025-11-30,BR007
TXN000487,M13883,978-0-491-08604-2,2025-02-10,2025-02-28,BR008
TXN000488,M59207,978-1-255-87293-2,2026-02-20,2026-03-17,BR011
TXN000489,M91083,978-1-934039-10-6,2024-10-21,,BR012
TXN000490,M45123,978-0-644-85959-2,2025-08-12,2025-08-24,BR012
TXN000491,M23965,978-1-78703-686-4,2024-12-05,2024-12-14,BR008
TXN000492,M23399,978-1-904599-08-1,2025-07-28,2025-08-15,BR007
TXN000493,M77166,978-1-206-72400-6,2026-03-14,2026-03-17,BR002
TXN000494,M88240,978-1-4230-6002-4,2025-02-08,2025-02-18,BR014
TXN000495,M64238,978-1-78284-106-7,2024-10-30,2024-11-28,BR012
TXN000496,M41816,978-0-85748-170-2,2026-04-05,2026-04-10,BR011
TXN000497,M45247,978-1-81388-190-1,2024-11-23,,BR003
TXN000498,M66973,978-1-04-861867-9,2025-08-29,2025-09-10,BR008
TXN000499,M42990,978-0-07-514518-9,2026-04-15,2026-04-30,BR010
TXN000500,M24021,978-1-60366-909-2,2026-02-19,2026-03-11,BR007
TXN000501,M59792,978-1-112-87452-9,2025-06-21,2025-07-18,BR008
TXN000502,M95332,978-0-7295-9639-8,2025-10-21,2025-11-13,BR005
TXN000503,M36326,978-0-535-23736-2,23/09/2025,2025-10-03,BR007
TXN000504,M92955,978-1-55987-592-9,2025-03-13,2025-03-26,BR013
TXN000505,M46739,978-1-276-95844-8,2024-09-02,2024-09-21,BR006
TXN000506,M36188,978-1-947800-79-3,18/09/2025,2025-10-06,BR003
TXN000507,M13527,978-0-293-57538-6,2026-01-14,2026-02-09,BR012
TXN000508,M48185,978-0-252-05664-2,2025-12-27,2026-01-22,BR014
TXN000509,M63627,978-0-88221-145-9,2026-05-18,2026-05-27,BR011
TXN000510,M96332,978-0-386-97421-8,2025-03-19,2025-04-03,BR013
TXN000511,M88372,978-1-201-97084-2,2026-03-12,2026-04-11,BR009
TXN000512,M64827,978-1-194-11839-9,2025-07-03,2025-07-21,BR012
TXN000513,M87833,978-0-406-93751-3,2025-05-28,2025-06-19,BR002
TXN000514,M97122,978-0-15-869380-4,2026-06-06,2026-06-28,BR010
TXN000515,M94769,978-1-283-59994-8,2026-04-13,2026-04-14,BR013
TXN000516,M22924,978-1-78719-249-2,2025-10-17,2025-11-05,BR012
TXN000517,M85397,978-0-85558-095-7,2025-01-07,2025-01-29,BR007
TXN000518,M87147,978-1-78150-618-9,2025-10-21,2025-11-06,BR006
TXN000519,M23703,978-1-287-92326-8,2025-10-16,2025-11-09,BR002
TXN000520,M28569,978-1-7360157-9-7,2026-02-16,2026-03-05,BR008
TXN000521,M73298,978-1-933496-05-4,2024-09-09,2024-09-24,BR008
TXN000522,M51800,978-1-85487-099-5,2025-05-13,2025-05-14,BR013
TXN000523,M54967,978-1-294-77422-8,2025-10-27,2025-11-04,BR015
TXN000524,M77632,978-1-58512-686-6,2024-07-19,2024-08-03,BR006
TXN000525,M40389,978-1-4210-1750-1,2025-02-19,2025-03-05,BR003
TXN000526,M61849,,2026-04-26,2026-05-11,BR010
TXN000527,M87621,978-0-12-805982-1,2025-06-21,2025-06-30,BR012
TXN000528,M18200,978-1-75398-724-4,2024-11-29,2024-12-06,  BR003 
TXN000529,M69972,978-0-12-201631-8,2025-11-22,2025-12-03,BR009
TXN000530,M88246,978-0-8280-5166-8,2024-10-17,2024-10-29,BR010
TXN000531,M70012,978-0-248-37444-6,2025-04-25,2025-04-28,BR015
TXN000532,M98094,978-1-9737-4605-8,14/01/2025,2025-01-20,BR004
TXN000533,M58929,978-0-655-71364-7,2025-08-31,2025-09-05,BR007
TXN000534,M85340,978-0-549-69192-1,2025-11-01,2025-11-24,BR008
TXN000535,M94575,978-1-381-19953-8,2024-08-10,2024-08-20,BR009
TXN000536,M28388,978-0-05-583911-4,2026-01-28,,BR010
TXN000537,M57059,978-1-71266-615-9,2025-11-06,2025-11-19,BR003
TXN000538,M83607,978-0-570-44455-8,2026-02-22,2026-03-08,BR007
TXN000539,M68176,978-1-4310-7427-3,2025-09-18,,BR010
TXN000540,M38905,978-0-900585-61-6,2024-08-16,2024-08-22,  BR004 
TXN000541,M69942,978-1-246-38151-1,2025-06-07,2025-06-26,BR009
TXN000542,M24969,978-0-03-161317-2,2025-02-24,2025-03-14,BR014
TXN000543,M15453,978-0-19-379313-2,2025-10-24,2025-11-07,BR009
TXN000544,M23423,978-1-4262-4178-9,19/10/2025,2025-10-21,BR005
TXN000545,M68947,978-0-13-283389-9,2024-11-13,2024-11-17,BR008
TXN000546,M41056,978-0-603-68085-4,09/08/2025,2025-10-01,BR012
TXN000547,M89988,978-1-69472-587-5,2026-04-30,2026-05-07,  BR010 
TXN000548,M37124,978-1-68150-895-5,2025-09-22,2025-10-12,BR006
TXN000549,M80617,978-1-4503-6988-6,2025-12-16,2026-01-13,BR005
TXN000550,M77425,978-0-613-71504-1,2024-09-08,2024-10-04,BR003
TXN000551,M63948,978-0-8109-7941-3,2025-02-24,2025-03-19,BR014
TXN000552,M27392,978-0-02-223499-7,2025-01-08,2025-02-04,BR014
TXN000553,M98635,978-0-223-28837-9,2025-07-30,2025-08-20,BR010
TXN000554,M64293,978-1-5190-9862-7,2026-02-11,2026-03-08,BR011
TXN000555,M22202,978-0-01-732590-7,2025-08-15,2025-08-27,BR012
TXN000556,M69597,978-1-78082-649-3,2025-09-23,,BR010
TXN000557,M22208,978-0-497-26821-3,2024-09-26,2024-10-08,BR011
TXN000558,M18300,978-0-213-00882-6,2025-09-30,2025-10-27,BR004
TXN000559,M37767,978-1-955922-77-7,2025-07-10,2025-07-28,BR014
TXN000560,M85750,978-1-71421-162-3,2025-03-03,2025-03-25,BR013
TXN000561,M16345,,2025-07-12,2025-07-27,BR011
TXN000562,M12134,978-1-150-26755-0,2025-07-26,2025-08-09,BR008
TXN000563,M36518,978-1-78265-960-0,2025-06-18,2025-06-24,BR015
TXN000564,M45916,978-1-03-969645-7,2025-09-02,,BR005
TXN000565,M97098,978-0-8403-3399-5,2024-07-31,2024-08-10,BR001
TXN000566,M40689,978-0-8357-2324-4,01/08/2024,,BR012
TXN000567,,978-1-4649-1111-8,2026-03-27,2026-04-18,BR010
TXN000568,M68335,,2025-05-03,2025-05-07,BR012
TXN000569,M65353,978-1-939416-67-4,2025-08-07,2025-08-10,BR002
TXN000570,M23425,978-0-16-826822-1,2026-01-21,2026-02-03,BR015
TXN000571,M27451,978-1-176-79298-2,2026-06-09,2026-06-10,BR002
TXN000572,M89995,978-1-07-036665-4,2025-03-10,2025-03-31,BR006
TXN000573,M29840,978-1-991573-80-3,2025-07-29,2025-08-27,BR014
TXN000574,M23168,978-0-02-258030-8,2024-07-16,2024-07-28,BR010
TXN000575,M66280,978-1-55696-443-5,2026-04-08,2026-04-11,BR004
TXN000576,M42527,978-0-7829-5988-8,2025-10-23,2025-11-17,BR012
TXN000577,M13515,978-1-127-66208-1,2026-06-21,2026-07-08,BR004
TXN000578,M34726,978-0-499-29009-0,2026-02-25,,BR011
TXN000579,M41370,978-0-525-71509-2,2025-08-11,2025-08-31,BR004
TXN000580,M19307,978-1-187-02621-2,2025-10-26,2025-10-31,BR006
TXN000581,M60703,978-1-5473-8808-0,2025-03-16,2025-04-07,BR007
TXN000582,M32645,978-1-61735-743-5,2026-02-06,2026-02-07,BR001
TXN000583,M44365,978-1-5276-3655-2,2024-08-27,2024-09-06,BR013
TXN000584,M92388,978-0-455-73562-7,2026-04-21,2026-04-24,BR007
TXN000585,M93956,978-0-662-41118-5,2025-01-24,,BR005
TXN000586,M20357,978-0-559-55017-1,2024-11-30,2024-12-11,BR013
TXN000587,M61213,978-1-77600-490-4,01/08/2026,2026-02-01,BR005
TXN000588,M41278,978-0-01-471959-4,2025-10-28,2025-11-12,BR015
TXN000589,M90254,978-1-5381-1808-5,2025-02-20,2025-03-16,BR011
TXN000590,M33022,978-1-314-41583-4,2025-02-20,,BR012
TXN000591,M75065,978-1-4412-3599-2,2024-10-15,2024-11-08,BR009
TXN000592,M43980,978-0-03-036625-3,2026-04-24,2026-05-03,BR012
TXN000593,M25473,978-0-469-90139-1,2024-10-02,2024-10-11,BR006
TXN000594,M78662,978-0-00-997844-9,2025-03-08,,BR011
TXN000595,M69663,978-1-256-39427-3,2026-02-18,2026-02-24,BR008
TXN000596,M58193,978-1-4610-3399-8,11/21/2025,2025-12-15,BR015
TXN000597,M25117,978-1-74369-390-2,2025-03-30,,BR001
TXN000598,M11610,978-1-4053-6251-1,2025-10-08,2025-10-13,BR006
TXN000599,M33456,978-0-903404-38-9,2025-06-30,2025-07-23,BR009
TXN000600,M95944,978-0-18-366771-9,2025-11-25,2025-12-19,BR004
TXN000601,M51934,978-1-967393-85-5,2025-08-04,2025-08-21,BR010
TXN000602,M98254,978-0-631-87328-0,2025-05-06,2025-05-08,BR004
TXN000603,M62550,978-1-265-41689-8,2025-09-11,2025-10-09,  BR014 
TXN000604,M50723,978-0-85878-379-9,2024-07-09,,BR008
TXN000605,M36302,978-0-226-00014-5,2024-09-13,2024-09-28,BR012
TXN000606,M58270,978-1-249-60170-8,2025-11-19,2025-12-13,BR013
TXN000607,M81638,978-1-5077-4065-1,2025-08-14,,BR003
TXN000608,M63744,,2024-10-01,2024-10-28,BR009
TXN000609,M11257,978-0-691-66978-6,2024-12-01,2024-12-29,BR013
TXN000610,M50306,978-0-675-77773-5,2026-03-18,2026-03-20,BR004
TXN000611,M28661,978-1-911238-29-4,2025-01-15,2025-02-13,BR001
TXN000612,M78125,978-1-84460-789-1,2024-11-13,2024-11-16,BR008
TXN000613,M86122,978-1-396-09626-6,2025-09-26,2025-09-29,BR011
TXN000614,M87580,978-1-08-197140-3,17/06/2026,2026-06-25,BR011
TXN000615,M48230,978-0-00-687586-4,24/01/2025,2025-02-16,BR015
TXN000616,M52762,978-0-527-87304-2,2025-06-18,,BR004
TXN000617,M36569,978-0-349-22777-1,2024-07-27,2024-08-02,BR002
TXN000618,M68925,978-0-270-65076-1,2024-10-06,2024-10-31,BR002
TXN000619,M37215,978-0-9994814-1-7,2026-04-27,2026-04-30,BR005
TXN000620,M30658,978-0-87209-986-9,2024-09-22,2024-10-12,BR014
TXN000621,M15286,978-0-694-81126-7,2025-11-18,,BR003
TXN000622,M42534,978-1-361-97731-6,2025-04-13,,BR009
TXN000623,M49169,978-1-60577-980-5,18/10/2025,2025-11-15,BR001
TXN000624,M69270,978-0-415-44747-8,2026-04-21,,BR004
TXN000625,M23357,978-1-55696-443-5,2025-02-10,,BR002
TXN000626,M39135,978-0-210-78831-8,2025-01-12,2025-02-02,BR006
TXN000627,M21015,978-0-441-49169-8,2025-05-06,2025-05-07,BR015
TXN000628,M18450,978-1-943364-47-3,2025-09-27,2025-10-26,BR013
TXN000629,M53456,978-1-62943-391-2,2025-03-19,2025-04-07,BR001
TXN000630,M66774,978-0-10-108965-4,2026-06-03,,BR008
TXN000631,M99550,978-0-9655619-2-1,2025-11-15,2025-11-24,BR004
TXN000632,M46681,978-1-79376-392-1,17/04/2026,2026-05-07,BR001
TXN000633,M42215,978-0-512-25846-5,2026-03-04,2026-03-20,BR007
TXN000634,M17992,978-1-964416-03-8,2025-07-24,2025-08-14,BR003
TXN000635,M78919,978-1-311-54397-4,2025-06-19,,BR013
TXN000636,M60134,978-1-05-424519-7,2025-05-30,2025-06-15,BR008
TXN000637,M55093,978-1-01-467093-9,2024-12-24,2024-12-30,BR006
TXN000638,M13416,978-0-333-73125-3,2026-04-17,2026-05-12,BR001
TXN000639,M46822,978-1-4053-6251-1,2024-08-08,2024-08-27,BR009
TXN000640,M40508,978-0-18-848520-2,2025-11-13,2025-11-22,BR004
TXN000641,M79951,978-1-70051-844-6,2024-12-02,2024-12-10,BR013
TXN000642,M85457,978-1-119-92551-4,2025-05-17,2025-06-14,BR006
TXN000643,M32768,978-0-450-81464-8,2025-11-01,2025-11-24,BR006
TXN000644,M57026,978-1-78686-337-9,2025-09-13,2025-10-02,BR012
TXN000645,M83873,978-0-903397-05-6,2026-05-21,2026-06-19,BR014
TXN000646,M74517,978-0-253-89218-8,2024-09-07,,BR008
TXN000647,M17362,978-0-925081-77-3,2026-01-24,2026-01-25,BR001
TXN000648,M53481,978-1-111-10286-9,2024-08-10,2024-09-02,BR013
TXN000649,M33260,978-1-953120-40-3,2025-12-05,,BR001
TXN000650,M86888,978-0-324-40793-8,2026-02-26,2026-03-15,BR013
TXN000651,M57826,978-0-15-477349-4,2024-12-29,2025-01-11,BR012
TXN000652,M86810,978-0-03-917026-4,11/10/2025,2025-10-17,BR006
TXN000653,M67261,978-0-414-26430-4,2025-02-09,2025-03-04,BR011
TXN000654,M83659,978-1-4900-4903-8,01/14/2026,2026-02-10,BR004
TXN000655,M32983,978-1-58192-048-2,27/08/2024,2024-08-28,BR003
TXN000656,M85082,978-0-8069-4097-7,2024-07-10,2024-07-21,BR001
TXN000657,M90134,978-1-81436-597-4,2025-01-09,2025-01-14,BR002
TXN000658,M53406,978-0-472-64261-8,2026-01-17,2026-01-23,BR006
TXN000659,M93386,978-0-266-91215-6,2024-08-02,2024-08-23,BR014
TXN000660,M54007,978-1-4420-0629-4,2024-10-20,2024-10-23,BR004
TXN000661,M55938,978-1-58777-496-6,2024-11-19,,BR012
TXN000662,M60585,978-0-8213-3568-0,2025-02-16,2025-03-04,BR003
TXN000663,M59638,978-1-896070-72-8,2026-03-26,2026-04-21,BR002
TXN000664,M85766,978-1-4723-8750-9,2025-06-13,2025-07-09,BR003
TXN000665,M14379,978-1-121-90518-4,2025-03-08,2025-03-11,BR005
TXN000666,M54801,978-0-413-35139-5,2024-12-29,2025-01-16,BR003
TXN000667,M22203,978-1-76293-684-4,2026-06-19,,BR012
TXN000668,M95673,978-0-695-16571-0,2026-02-23,,BR003
TXN000669,M53397,978-1-62090-144-1,2026-06-25,2026-07-19,BR007
TXN000670,M80795,978-1-198-54582-5,2026-01-17,2026-01-19,BR005
TXN000671,M61498,978-0-527-62520-7,2025-12-30,,BR003
TXN000672,M10500,978-1-58192-048-2,2026-05-11,2026-05-31,BR014
TXN000673,M72957,978-1-65240-415-6,2026-03-12,2026-03-22,BR004
TXN000674,M20739,978-1-932302-34-9,2025-04-02,2025-04-18,  BR005 
TXN000675,M74106,978-1-82686-876-0,05/30/2026,2026-06-12,BR002
TXN000676,,978-1-220-68243-6,20/03/2025,2025-03-22,BR006
TXN000677,M44510,978-1-330-83344-5,2025-03-18,2025-04-06,BR004
TXN000678,M18079,978-0-7226-0164-8,2024-10-09,2024-11-04,BR002
TXN000679,M80968,978-1-72720-450-6,07/07/2025,2025-08-03,BR004
TXN000680,M60738,978-1-257-95990-7,2025-08-11,2025-09-10,BR009
TXN000681,M72236,978-1-81359-266-1,2026-05-18,2026-05-31,BR008
TXN000682,M14551,978-0-7444-7939-3,2026-04-01,2026-04-21,BR013
TXN000683,M29326,978-1-58810-822-7,2025-03-20,2025-03-26,BR003
TXN000684,M37772,978-1-04-226931-0,2025-12-11,2026-01-02,BR001
TXN000685,M67067,978-1-57490-250-1,2025-05-07,2025-05-18,BR014
TXN000686,M18783,978-1-5497-6834-7,2025-04-07,2025-05-05,BR007
TXN000687,M46202,978-1-240-05045-1,2026-06-20,2026-07-09,BR013
TXN000688,M78493,978-0-14-950136-1,2025-07-01,2025-07-20,BR007
TXN000689,M87061,978-0-18-848520-2,2025-07-18,2025-08-12,BR015
TXN000690,M23237,978-0-591-93442-7,2025-10-23,2025-11-06,BR015
TXN000691,M44620,978-1-4364-4432-3,2025-02-11,2025-02-13,BR010
TXN000692,M32570,978-1-339-78559-2,2026-06-11,2026-07-04,BR010
TXN000693,M62654,,2025-06-10,2025-07-03,BR015
TXN000694,M41139,,10/12/2024,2025-01-08,BR008
TXN000695,M58816,,2024-08-06,2024-08-16,BR014
TXN000696,M46745,978-0-8395-9724-7,11/05/2024,2024-11-15,BR014
TXN000697,M68079,978-0-241-65185-8,2025-03-14,2025-04-03,BR005
TXN000698,M94614,978-0-417-49195-0,2025-04-22,2025-05-06,BR004
TXN000699,M73499,978-1-85573-952-9,2025-01-09,,BR014
TXN000700,M30836,978-1-943457-76-2,2026-03-12,2026-04-09,BR007
TXN000701,M78719,978-1-246-28733-2,2024-12-21,2025-01-17,  BR003 
TXN000702,M36309,978-1-82322-041-7,2025-05-21,2025-06-20,BR001
TXN000703,M57235,978-1-933515-88-5,2025-07-07,2025-07-24,BR006
TXN000704,,978-1-70860-414-1,2024-10-07,,BR011
TXN000705,M58819,978-1-68705-807-2,2025-01-10,2025-01-26,BR003
TXN000706,M86923,978-0-7163-0335-0,2025-10-01,2025-10-10,BR003
TXN000707,,978-1-4229-8359-1,07/06/2025,2025-07-25,BR001
TXN000708,M38091,978-0-258-25431-8,2025-01-26,2025-02-16,BR011
TXN000709,M63674,978-1-85574-443-1,2024-07-04,2024-07-25,BR008
TXN000710,M32701,978-0-545-49480-9,2026-02-18,2026-03-16,BR004
TXN000711,M50037,978-1-60534-281-8,2025-11-15,2025-12-13,BR007
TXN000712,M55706,978-0-01-683113-3,02/12/2025,2025-03-01,BR008
TXN000713,M91737,978-1-69070-562-8,2024-07-25,2024-08-16,BR001
TXN000714,M59051,978-0-85514-382-4,2025-10-30,2025-11-21,BR010
TXN000715,M24169,978-0-578-06190-0,2025-04-07,2025-05-05,BR005
TXN000716,M46291,978-1-72910-845-1,2026-01-10,2026-02-04,BR004
TXN000717,M41496,978-0-7829-5988-8,2025-06-17,2025-07-09,BR007
TXN000718,M28340,978-0-595-28599-0,2025-05-08,2025-05-22,BR005
TXN000719,M63031,978-0-903404-38-9,2026-04-25,2026-05-14,  BR010 
TXN000720,M34892,978-1-5442-8679-2,2025-10-17,2025-11-12,BR011
TXN000721,M72355,978-0-632-36540-1,2026-03-15,2026-03-21,BR009
TXN000722,M96194,978-0-8333-3939-3,2025-07-17,,BR005
TXN000723,M26769,978-0-250-15544-6,04/09/2025,2025-09-26,  BR013 
TXN000724,M53992,978-1-79001-248-0,2025-10-16,2025-11-13,BR006
TXN000725,M50250,978-0-381-15223-9,2024-11-21,2024-12-01,  BR006 
TXN000726,M70786,978-1-4262-4470-4,2025-10-14,2025-11-02,BR001
TXN000727,M86062,978-0-220-50209-6,2026-03-17,2026-04-03,BR008
TXN000728,M25704,978-1-60606-943-1,2025-03-23,2025-03-25,BR009
TXN000729,M29762,978-1-936268-94-8,2025-09-23,2025-10-12,BR006
TXN000730,M69974,978-0-691-30981-1,2025-02-23,,BR013
TXN000731,,978-1-335-15718-8,2025-01-20,2025-01-21,BR006
TXN000732,M69251,978-0-9600356-2-5,2024-11-07,2024-11-23,  BR010 
